review_decision,review_instruction,review_notes,reviewed_by,canonical_name,submission_url_override,pricing,lang,classification,candidate_import_recommendation,url,domain,source_files,source_locations,registry_target_ids,registry_submit_urls,occurrence_count
,verify_directory_fit_before_approval,,,quibblo.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.quibblo.com/,quibblo.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 232:url; directory-submissions-external-links.md:234,,,2
,verify_directory_fit_before_approval,,,radioink.com,,unknown,unknown,missing_domain,needs_manual_review,https://radioink.com/2025/04/14/donald-trump-jr-lara-trump-take-stakes-in-salem-media-group,radioink.com,repo-external-links.csv,repo-external-links.csv:row 259:url,,,1
,verify_directory_fit_before_approval,,,rcinet.ca,,unknown,unknown,missing_domain,needs_manual_review,https://www.rcinet.ca/bhm-en/2021/02/02/a-variety-of-activities-unveiled-for-black-history-month,rcinet.ca,repo-external-links.csv,repo-external-links.csv:row 456:url,,,1
,verify_directory_fit_before_approval,,,rcinet.ca,,unknown,unknown,missing_domain,needs_manual_review,https://www.rcinet.ca/rci70-en/2015/02/24/test1,rcinet.ca,repo-external-links.csv,repo-external-links.csv:row 457:url,,,1
,verify_directory_fit_before_approval,,,reneeroaming.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/kimberley-australia-luxury-expedition-cruise-seabourn,reneeroaming.com,repo-external-links.csv,repo-external-links.csv:row 465:url,,,1
,verify_directory_fit_before_approval,,,reneeroaming.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days,reneeroaming.com,repo-external-links.csv,repo-external-links.csv:row 466:url,,,1
,verify_directory_fit_before_approval,,,reneeroaming.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/new-england-fall-road-trip,reneeroaming.com,repo-external-links.csv,repo-external-links.csv:row 467:url,,,1
,verify_directory_fit_before_approval,,,repeatcrafterme.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html,repeatcrafterme.com,repo-external-links.csv,repo-external-links.csv:row 468:url,,,1
,verify_directory_fit_before_approval,,,repeatcrafterme.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html,repeatcrafterme.com,repo-external-links.csv,repo-external-links.csv:row 469:url,,,1
,verify_directory_fit_before_approval,,,repeatcrafterme.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2019/05/crochet-avocado.html,repeatcrafterme.com,repo-external-links.csv,repo-external-links.csv:row 470:url,,,1
,verify_directory_fit_before_approval,,,repeatcrafterme.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2025/02/crochet-furry-friends-book.html,repeatcrafterme.com,repo-external-links.csv,repo-external-links.csv:row 471:url,,,1
,verify_directory_fit_before_approval,,,replit.com,,unknown,unknown,missing_domain,needs_manual_review,https://replit.com/,replit.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 109:url; directory-submissions-external-links.md:111,,,2
,verify_directory_fit_before_approval,,,ride.guru,,unknown,unknown,missing_domain,needs_manual_review,https://ride.guru/content/newsroom/finding-your-fare-with-rideguru-a-how-to-guide,ride.guru,repo-external-links.csv,repo-external-links.csv:row 263:url,,,1
,verify_directory_fit_before_approval,,,ru.esosedi.org,,unknown,unknown,missing_domain,needs_manual_review,https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash,ru.esosedi.org,repo-external-links.csv,repo-external-links.csv:row 264:url,,,1
,verify_directory_fit_before_approval,,,rundown.ai,,unknown,unknown,missing_domain,needs_manual_review,https://www.rundown.ai/tools,rundown.ai,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 233:url; directory-submissions-external-links.md:235,,,2
,verify_directory_fit_before_approval,,,runningwithspoons.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.runningwithspoons.com/easy-homemade-teriyaki-sauce,runningwithspoons.com,repo-external-links.csv,repo-external-links.csv:row 472:url,,,1
,verify_directory_fit_before_approval,,,runningwithspoons.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.runningwithspoons.com/flourless-carrot-cake-muffins,runningwithspoons.com,repo-external-links.csv,repo-external-links.csv:row 473:url,,,1
,verify_directory_fit_before_approval,,,runpee.com,,unknown,unknown,missing_domain,needs_manual_review,https://runpee.com/10-best-math-movies-for-middle-school-students,runpee.com,repo-external-links.csv,repo-external-links.csv:row 265:url,,,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,saashub.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.saashub.com/login,saashub.com,repo-external-links.csv,repo-external-links.csv:row 474:url,saashub,https://www.saashub.com/submit,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,saashub.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.saashub.com/new,saashub.com,repo-external-links.csv,repo-external-links.csv:row 475:url,saashub,https://www.saashub.com/submit,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: directory/listing marketplace text signal found; HTTP 429; same-domain variant must not use generic approved,read_only_evidence,saasworthy.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.saasworthy.com/,saasworthy.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 234:url; directory-submissions-external-links.md:236,saasworthy,https://www.saasworthy.com/offerings,2
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",read_only_evidence,scandasia.com,,unknown,unknown,missing_domain,needs_manual_review,https://scandasia.com/binh-duong-province-of-vietnam-attracts-more-than-4000-foreign-direct-investment-projects,scandasia.com,repo-external-links.csv,repo-external-links.csv:row 267:url,,,1
,verify_directory_fit_before_approval,,,scoop.it,,unknown,unknown,missing_domain,needs_manual_review,https://www.scoop.it/,scoop.it,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 235:url; directory-submissions-external-links.md:237,,,2
,verify_directory_fit_before_approval,,,scribd.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.scribd.com/,scribd.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 236:url; directory-submissions-external-links.md:238,,,2
,verify_directory_fit_before_approval,,,selfloverainbow.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.selfloverainbow.com/self-improvement-7-reasons-why-we-struggle,selfloverainbow.com,repo-external-links.csv,repo-external-links.csv:row 476:url,,,1
,verify_directory_fit_before_approval,,,semfirms.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.semfirms.com/,semfirms.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 237:url; directory-submissions-external-links.md:239,,,2
,verify_directory_fit_before_approval,,,sharonsantoni.com,,unknown,unknown,missing_domain,needs_manual_review,https://sharonsantoni.com/2023/05/making-strawberry-jam-2,sharonsantoni.com,repo-external-links.csv,repo-external-links.csv:row 269:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; no submit path, submit button, or form signal found",read_only_evidence,showmelocal.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.showmelocal.com/,showmelocal.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 238:url; directory-submissions-external-links.md:240,,,2
,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,,,sideprojectors.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.sideprojectors.com/project/new,sideprojectors.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 239:url; directory-submissions-external-links.md:241,sideprojectors,https://www.sideprojectors.com/,2
,verify_directory_fit_before_approval,,,simonsaysstampblog.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.simonsaysstampblog.com/blog/amore-laurafadora-3/comment-page-1,simonsaysstampblog.com,repo-external-links.csv,repo-external-links.csv:row 477:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; no submit path, submit button, or form signal found",read_only_evidence,site.com,,unknown,unknown,missing_domain,needs_manual_review,https://site.com/,site.com,repo-external-links.csv,repo-external-links.csv:row 271:url,,,1
reject_not_submit,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: URL path looks like a submission endpoint; HTTP 404,read_only_evidence,site.com,,unknown,unknown,missing_domain,review_submit_url,https://site.com/submit,site.com,repo-external-links.csv,repo-external-links.csv:row 272:url,,,1
,verify_directory_fit_before_approval,,,sitepoint.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.sitepoint.com/community,sitepoint.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 240:url; directory-submissions-external-links.md:242,,,2
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: Cloudflare/human verification signal found; 2 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,sitepromotiondirectory.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.sitepromotiondirectory.com/,sitepromotiondirectory.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 241:url; directory-submissions-external-links.md:243,site-promotion-directory,https://www.sitepromotiondirectory.com/submit.php,2
,verify_directory_fit_before_approval,,,sites.suffolk.edu,,unknown,unknown,missing_domain,needs_manual_review,https://sites.suffolk.edu/connormulcahy/2014/02/28/solar-energy-lab,sites.suffolk.edu,repo-external-links.csv,repo-external-links.csv:row 273:url,,,1
,verify_directory_fit_before_approval,,,sites.williams.edu,,unknown,unknown,missing_domain,needs_manual_review,https://sites.williams.edu/srd4/methods-exercises/methods-exercise-6,sites.williams.edu,repo-external-links.csv,repo-external-links.csv:row 274:url,,,1
,verify_directory_fit_before_approval,,,sites.williams.edu,,unknown,unknown,missing_domain,needs_manual_review,https://sites.williams.edu/srd4/why-we-sing,sites.williams.edu,repo-external-links.csv,repo-external-links.csv:row 275:url,,,1
reject_paid,verify_submit_form_before_approval,"drafted from read-only evidence suggestion; confidence: high; payment/pricing signal appears on a submit/listing surface; evidence: payment/pricing signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",read_only_evidence,sixwordstories.net,,paid,unknown,missing_domain,review_submit_url,http://www.sixwordstories.net/2009/07/submit-a-story/comment-page-188,sixwordstories.net,repo-external-links.csv,repo-external-links.csv:row 21:url,,,1
,verify_directory_fit_before_approval,,,slant.co,,unknown,unknown,missing_domain,needs_manual_review,https://www.slant.co/,slant.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 242:url; directory-submissions-external-links.md:244,,,2
reject_auth_required,verify_submit_form_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 3 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint",read_only_evidence,slashdot.org,,unknown,unknown,missing_domain,review_submit_url,https://slashdot.org/submission,slashdot.org,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 112:url; directory-submissions-external-links.md:114,,,2
,verify_directory_fit_before_approval,,,slice.uccs.edu,,unknown,unknown,missing_domain,needs_manual_review,https://slice.uccs.edu/?p=804,slice.uccs.edu,repo-external-links.csv,repo-external-links.csv:row 276:url,,,1
,verify_directory_fit_before_approval,,,slideshare.net,,unknown,unknown,missing_domain,needs_manual_review,https://www.slideshare.net/,slideshare.net,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 243:url; directory-submissions-external-links.md:245,,,2
,verify_directory_fit_before_approval,,,snipplr.com,,unknown,unknown,missing_domain,needs_manual_review,https://snipplr.com/users/mcleanross?language=all,snipplr.com,repo-external-links.csv,repo-external-links.csv:row 277:url,,,1
,verify_directory_fit_before_approval,,,soccernet.ng,,unknown,unknown,missing_domain,needs_manual_review,https://soccernet.ng/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html,soccernet.ng,repo-external-links.csv,repo-external-links.csv:row 278:url,,,1
reject_auth_required,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,softwareadvice.com,,unknown,unknown,missing_domain,review_submit_url,https://www.softwareadvice.com/vendors,softwareadvice.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 244:url; directory-submissions-external-links.md:246,,,2
,verify_submit_form_before_approval,,,some-directory.com,,unknown,unknown,missing_domain,review_submit_url,https://some-directory.com/submit,some-directory.com,repo-external-links.csv,repo-external-links.csv:row 280:url,,,1
,verify_directory_fit_before_approval,,,sooperarticles.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.sooperarticles.com/,sooperarticles.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 245:url; directory-submissions-external-links.md:247,,,2
,verify_directory_fit_before_approval,,,soundcloud.com,,unknown,unknown,missing_domain,needs_manual_review,https://soundcloud.com/,soundcloud.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 113:url; directory-submissions-external-links.md:115,,,2
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: HTTP 405; same-domain variant must not use generic approved,read_only_evidence,sourceforge.net,,unknown,unknown,domain_in_registry_only,review_submit_url,https://sourceforge.net/user/register,sourceforge.net,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 114:url; directory-submissions-external-links.md:116,sourceforge,https://sourceforge.net/software/vendors/new,2
,verify_directory_fit_before_approval,,,speechandlanguagekids.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.speechandlanguagekids.com/week-7-summer-speech-challenge,speechandlanguagekids.com,repo-external-links.csv,repo-external-links.csv:row 482:url,,,1
,verify_directory_fit_before_approval,,,spoke.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.spoke.com/,spoke.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 246:url; directory-submissions-external-links.md:248,,,2
,verify_directory_fit_before_approval,,,squatuniversity.com,,unknown,unknown,missing_domain,needs_manual_review,https://squatuniversity.com/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2,squatuniversity.com,repo-external-links.csv,repo-external-links.csv:row 282:url,,,1
,verify_directory_fit_before_approval,,,squatuniversity.com,,unknown,unknown,missing_domain,needs_manual_review,https://squatuniversity.com/2016/04/07/how-to-perfect-the-front-squat/comment-page-4,squatuniversity.com,repo-external-links.csv,repo-external-links.csv:row 283:url,,,1
,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,,,stackshare.io,,unknown,unknown,domain_in_registry_only,review_submit_url,https://stackshare.io/new-product,stackshare.io,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 115:url; directory-submissions-external-links.md:117,stackshare,https://stackshare.io/submit,2
,verify_directory_fit_before_approval,,,stampstampede.org,,unknown,unknown,missing_domain,needs_manual_review,https://www.stampstampede.org/society-stampers/groups/sprunki-game-1453889805/members,stampstampede.org,repo-external-links.csv,repo-external-links.csv:row 485:url,,,1
,verify_directory_fit_before_approval,,,startup88.com,,unknown,unknown,missing_domain,needs_manual_review,https://startup88.com/,startup88.com,repo-external-links.csv,repo-external-links.csv:row 284:url,,,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,startupbuffer.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://startupbuffer.com/,startupbuffer.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 116:url; directory-submissions-external-links.md:118,startup-buffer,https://startupbuffer.com/site/submit,2
,verify_directory_fit_before_approval,,,startupfa.me,,unknown,unknown,missing_domain,needs_manual_review,https://startupfa.me/,startupfa.me,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 117:url; directory-submissions-external-links.md:119,,,2
,verify_directory_fit_before_approval,,,startups.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.startups.com/,startups.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 247:url; directory-submissions-external-links.md:249,,,2
reject_auth_required,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,startupstash.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://startupstash.com/submit,startupstash.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 118:url; directory-submissions-external-links.md:120,startup-stash,https://startupstash.com/add-listing,2
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved,read_only_evidence,startuptracker.io,,unknown,unknown,domain_in_registry_only,review_submit_url,https://startuptracker.io/,startuptracker.io,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 119:url; directory-submissions-external-links.md:121,startuptracker,https://startuptracker.io/crowdsourcing,2
,verify_directory_fit_before_approval,,,startus.cc,,unknown,unknown,missing_domain,needs_manual_review,https://startus.cc/,startus.cc,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 120:url; directory-submissions-external-links.md:122,,,2
,verify_directory_fit_before_approval,,,steffisrecipes.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.steffisrecipes.com/2020/04/idli-kurma.html,steffisrecipes.com,repo-external-links.csv,repo-external-links.csv:row 488:url,,,1
,verify_directory_fit_before_approval,,,strava.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.strava.com/,strava.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 248:url; directory-submissions-external-links.md:250,,,2
,verify_directory_fit_before_approval,,,strikingly.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.strikingly.com/,strikingly.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 249:url; directory-submissions-external-links.md:251,,,2
,verify_directory_fit_before_approval,,,stylelovely.com,,unknown,unknown,missing_domain,needs_manual_review,https://stylelovely.com/diybalamoda/2016/01/diy-recicla-un-jersey,stylelovely.com,repo-external-links.csv,repo-external-links.csv:row 288:url,,,1
,verify_directory_fit_before_approval,,,stylishpetite.com,,unknown,unknown,missing_domain,needs_manual_review,https://stylishpetite.com/2023/07/high-tea-at-langham-hotel-pasadena.html,stylishpetite.com,repo-external-links.csv,repo-external-links.csv:row 289:url,,,1
,verify_directory_fit_before_approval,,,substack.com,,unknown,unknown,missing_domain,needs_manual_review,https://substack.com/,substack.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 121:url; directory-submissions-external-links.md:123,,,2
,verify_directory_fit_before_approval,,,sulekha.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.sulekha.com/,sulekha.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 251:url; directory-submissions-external-links.md:253,,,2
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",read_only_evidence,superstore.co.jp,,unknown,unknown,missing_domain,needs_manual_review,http://www.superstore.co.jp/wp-includes/fonts/diary.cgi?mode=comment&no=116,superstore.co.jp,repo-external-links.csv,repo-external-links.csv:row 22:url,,,1
,verify_directory_fit_before_approval,,,sydnestyle.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.sydnestyle.com/2023/12/how-to-create-a-warm-neutrals-christmas-tree-filled-with-memories,sydnestyle.com,repo-external-links.csv,repo-external-links.csv:row 493:url,,,1
,verify_directory_fit_before_approval,,,syncedreview.com,,unknown,unknown,missing_domain,needs_manual_review,https://syncedreview.com/2022/06/29/nvidias-global-context-vit-achieves-sota-performance-on-cv-tasks-without-expensive-computation,syncedreview.com,repo-external-links.csv,repo-external-links.csv:row 291:url,,,1
,verify_directory_fit_before_approval,,,syncedreview.com,,unknown,unknown,missing_domain,needs_manual_review,https://syncedreview.com/2024/09/09/microsofts-fully-pipelined-distributed-transformer-processes-16x-sequence-length-with-extreme-hardware-efficiency,syncedreview.com,repo-external-links.csv,repo-external-links.csv:row 292:url,,,1
,verify_directory_fit_before_approval,,,taalk.com,,unknown,unknown,missing_domain,needs_manual_review,https://taalk.com/,taalk.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 123:url; directory-submissions-external-links.md:125,,,2
,verify_directory_fit_before_approval,,,teacherspayteachers.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.teacherspayteachers.com/,teacherspayteachers.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 252:url; directory-submissions-external-links.md:254,,,2
,verify_directory_fit_before_approval,,,tech.co,,unknown,unknown,missing_domain,needs_manual_review,https://tech.co/,tech.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 124:url; directory-submissions-external-links.md:126,,,2
,verify_directory_fit_before_approval,,,tech.winstonsalem.com,,unknown,unknown,missing_domain,needs_manual_review,http://tech.winstonsalem.com/2011/09/frameworks-becoming-totally-responsible.html,tech.winstonsalem.com,repo-external-links.csv,repo-external-links.csv:row 10:url,,,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,techpluto.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.techpluto.com/,techpluto.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 253:url; directory-submissions-external-links.md:255,techpluto; techpluto-techpluto-com-submit-startup,https://www.techpluto.com/submit-a-startup; https://www.techpluto.com/submit-startup,2
,verify_directory_fit_before_approval,,,techqiah.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.techqiah.com/2024/11/192-168-100-1.html,techqiah.com,repo-external-links.csv,repo-external-links.csv:row 496:url,,,1
,verify_directory_fit_before_approval,,,test.example,,unknown,unknown,missing_domain,needs_manual_review,https://test.example/,test.example,repo-external-links.csv,repo-external-links.csv:row 296:url,,,1
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: login/register signal found; CAPTCHA signal found; 9 form(s), 443 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,theaigeneration.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.theaigeneration.com/,theaigeneration.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 254:url; directory-submissions-external-links.md:256,the-ai-generation,https://www.theaigeneration.com/add,2
reject_paid,verify_submit_form_before_approval,"drafted from read-only evidence suggestion; confidence: high; payment/pricing signal appears on a submit/listing surface; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 8 form(s), 65 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",read_only_evidence,theaisurf.com,,paid,unknown,missing_domain,review_submit_url,https://theaisurf.com/submit,theaisurf.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 125:url; directory-submissions-external-links.md:127,,,2
,verify_directory_fit_before_approval,,,thenerdswife.com,,unknown,unknown,missing_domain,needs_manual_review,https://thenerdswife.com/happy-sisters-day-with-frozen-and-disney.html,thenerdswife.com,repo-external-links.csv,repo-external-links.csv:row 298:url,,,1
reject_auth_required,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; URL path looks like a submission endpoint; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,theresanaiforthat.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://theresanaiforthat.com/submit,theresanaiforthat.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 126:url; directory-submissions-external-links.md:128,there-is-an-ai-for-that; there-s-an-ai-for-that,https://theresanaiforthat.com/get-featured; https://theresanaiforthat.com/launch,2
,verify_directory_fit_before_approval,,,thesaasdirectory.com,,unknown,unknown,missing_domain,needs_manual_review,https://thesaasdirectory.com/,thesaasdirectory.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 127:url; directory-submissions-external-links.md:129,,,2
